unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-38-6fc7c4e73992,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_GetItemWithError|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.638d96168ae8.STACK.e457b6dd9.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6fc7c4e73992.pyc
cpython-38-717ef7a927e1,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5858aff1cb53.STACK.c7f60b739.CODE.128.ADDR.0.INSTR.mov____(%r15),%r14.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-717ef7a927e1.pyc
cpython-38-7335358966d6,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceRshift|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",6,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.55b9e11f6054.STACK.19363e526e.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7335358966d6.pyc
cpython-38-73580b33c58d,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyErr_Restore|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",3,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.565d045a904c.STACK.1b49d588d1.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-73580b33c58d.pyc
cpython-38-74d96dc3cf62,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:insertdict|PyDict_SetItem|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.57378a6abc3f.STACK.19af658f55.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r15).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-74d96dc3cf62.pyc
cpython-38-7566662ffbf6,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|_PyObject_Vectorcall|_PyObject_CallNoArg|calliter_iternext|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName",2,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5766ef36c5d4.STACK.c38793669.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7566662ffbf6.pyc
cpython-38-770a9e21632b,cpython-38,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error|Py_FatalError|intern_strings|PyCode_NewWithPosOnlyArgs|r_object|r_object|r_object|read_object|marshal_loads_impl|marshal_loads|cfunction_vectorcall_O|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName",3,"data/rq3/cpython-3.8/fuzz/crashes/SIGABRT.PC.7552e54bb9fc.STACK.c334d6d93.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-770a9e21632b.pyc
cpython-38-78d6803724f3,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:listiter_next|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",4,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.562cbc9f2ef0.STACK.186caa1732.CODE.1.ADDR.0.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-78d6803724f3.pyc
cpython-38-793547593aaa,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Or|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5d0d4212c068.STACK.e874efcd7.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-793547593aaa.pyc
cpython-38-7996683b49eb,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5dd29208447b.STACK.1928c2029d.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7996683b49eb.pyc
cpython-38-7b90ad31f7e8,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.64b82a255260.STACK.ce0f324da.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7b90ad31f7e8.pyc
cpython-38-7da5aa3e5f8d,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",10,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.58088aca659b.STACK.1b283688ff.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7da5aa3e5f8d.pyc
cpython-38-80372b990fd5,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GC_UNTRACK_impl|PyObject_GC_UnTrack|subtype_dealloc|_Py_Dealloc|_Py_DECREF|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5a0916a881d1.STACK.d51cc4767.CODE.128.ADDR.0.INSTR.mov____%rax,(%rcx).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-80372b990fd5.pyc
cpython-38-815e82a62d43,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.61daa24ec5d8.STACK.18a8aa6e84.CODE.1.ADDR.c9.INSTR.mov____0xa8(%r13),%r14.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-815e82a62d43.pyc
cpython-38-81bcfd26a9f9,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_GetItemWithError|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5d0726409c38.STACK.c27f7959b.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-81bcfd26a9f9.pyc
cpython-38-8300d10ad497,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceMultiply|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",2,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.59ef94b62d74.STACK.1a14da4468.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8300d10ad497.pyc
cpython-38-841855c41b4b,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName",2,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5818d00fc260.STACK.1971fc07bd.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-841855c41b4b.pyc
cpython-38-84fc1dfbcb1d,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|gen_send_ex|_gen_throw|gen_throw|method_vectorcall_VARARGS|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5b8d5c304b8d.STACK.ca565b158.CODE.128.ADDR.0.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-84fc1dfbcb1d.pyc
cpython-38-8757a6d804b7,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:list_extend|_PyList_Extend|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5eb7baae454d.STACK.19ac19e709.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8757a6d804b7.pyc
cpython-38-886323b36fb5,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceAnd|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5d972ff506f4.STACK.c64d5d752.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-886323b36fb5.pyc
cpython-38-893af7e18376,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_RichCompare|cmp_outcome|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",18,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5561383aadaa.STACK.1a89c27595.CODE.128.ADDR.0.INSTR.mov____0x8(%r12),%rsi.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-893af7e18376.pyc
cpython-38-8c725bdab8e8,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyTuple_FromArray|_PyObject_MakeTpCall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",2,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.61566fa0f360.STACK.c7e8a1a5f.CODE.1.ADDR.e.INSTR.addq___$0x1,(%r14).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8c725bdab8e8.pyc
cpython-38-900ad152fb75,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySlice_New|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.57a3580d03ad.STACK.1a4ad5b850.CODE.128.ADDR.0.INSTR.addq___$0x1,(%r12).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-900ad152fb75.pyc
cpython-38-938f003d8af4,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",14,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5a65f5853978.STACK.18e9c0e3dc.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-938f003d8af4.pyc
cpython-38-9556344e34d4,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",43,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.557dc8a81e6f.STACK.196943e7c9.CODE.1.ADDR.0.INSTR.mov____(%r12),%rbx.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9556344e34d4.pyc
cpython-38-97ab55a08403,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyEval_GetFuncName|format_kwargs_error|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5cc21d297197.STACK.1a46c4b224.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rbx.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-97ab55a08403.pyc
cpython-38-9a9fb65de558,cpython-38,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error|Py_FatalError|cell_richcompare|do_richcompare|PyObject_RichCompare|cmp_outcome|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGABRT.PC.7437464709fc.STACK.18738ccb1c.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9a9fb65de558.pyc
cpython-38-9f3469545052,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetItem|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.64f742ab9546.STACK.19f523e3a4.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9f3469545052.pyc
cpython-38-a3f6eddbacd6,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyCode_Type|visit_decref|dict_traverse|subtract_refs|collect|collect_with_callback|PyGC_Collect|_PyGC_CollectIfEnabled|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",5,data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.577fdd0758d0.STACK.1946317dd1.CODE.128.ADDR.0.INSTR.call___*%r15.pyc,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a3f6eddbacd6.pyc
cpython-38-a4c49563c42f,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",3,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.59bd066426b9.STACK.1928f2ee3f.CODE.1.ADDR.37.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a4c49563c42f.pyc
cpython-38-a6ca3295e09c,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags",15,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5e744ed6d978.STACK.18adf8646f.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a6ca3295e09c.pyc
cpython-38-ab31090f1182,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5da105ac247b.STACK.ce9c6d348.CODE.1.ADDR.79.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ab31090f1182.pyc
cpython-38-ad04dd028214,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetAttr|_PyObject_GetAttrId|_PyObject_CallMethodId|method_output_as_list|PyMapping_Keys|dict_merge|_PyDict_MergeEx|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.63507f0295cc.STACK.1b49e52939.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad04dd028214.pyc
cpython-38-ad4d26a34a5f,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:binary_op1|binary_op|PyNumber_Remainder|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.5c80d44d95fa.STACK.1a8a52d3e4.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r14.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad4d26a34a5f.pyc
cpython-38-ad5da279dcbc,cpython-38,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|gen_send_ex|gen_iternext|list_extend|_PyList_Extend|PySequence_List|PySequence_Fast|PyUnicode_Join|unicode_join|method_vectorcall_O|call_function|_PyEval_EvalFrameDefault|PyEval_EvalFrameEx|function_code_fastcall",1,"data/rq3/cpython-3.8/fuzz/crashes/SIGSEGV.PC.61a512348c0e.STACK.e4c44d129.CODE.1.ADDR.51.INSTR.mov____(%r12),%rbx.pyc",data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad5da279dcbc.pyc
