unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-311-bb3af8bee813,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dict_merge|_PyDict_MergeEx|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56e5e2c721fc.STACK.194eb0e813.CODE.1.ADDR.200000007.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-bb3af8bee813.pyc
cpython-311-bb8ef554f4f2,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",31,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5bb047cf9838.STACK.180b5d66cf.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-bb8ef554f4f2.pyc
cpython-311-bb92f63abfa4,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|malloc|_PyMem_RawMalloc|PyMem_Malloc|_Py_hashtable_set|w_ref|w_object|w_complex_object|w_object|w_complex_object|w_object|w_complex_object|w_object",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.7fcc4ce969fc.STACK.18f7fcd5dd.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-bb92f63abfa4.pyc
cpython-311-bea3b9eb1d87,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|builtin_next|cfunction_vectorcall_FASTCALL|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.615b4c15697d.STACK.cd84a88c9.CODE.1.ADDR.3d89.INSTR.mov____0x10(%rax),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-bea3b9eb1d87.pyc
cpython-311-c06968e4288c,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyList_AsTuple|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",12,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.55cbfac0c4bf.STACK.c442932d2.CODE.1.ADDR.200000007.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c06968e4288c.pyc
cpython-311-c0890f534ec4,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_DelItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5d73407ec852.STACK.c448d5aee.CODE.1.ADDR.200000070.INSTR.mov____0x70(%r13),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c0890f534ec4.pyc
cpython-311-c1c88e3dce7f,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dump_frame|dump_traceback|_Py_DumpTracebackThreads|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.61abbe39d62e.STACK.db3a96f0f.CODE.128.ADDR.0.INSTR.mov____0x8(%rax),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c1c88e3dce7f.pyc
cpython-311-c35c19a1424f,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_Specialize_LoadMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5cee137b57c7.STACK.c346f6e08.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c35c19a1424f.pyc
cpython-311-c7e46bf7dec9,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:initialize_locals|_PyEvalFramePushAndInit|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGBUS.PC.5f38d37c4e1c.STACK.18f3492cf7.CODE.2.ADDR.725f14274000.INSTR.cmpq___$0x1,0x48(%r12,%r14,8).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c7e46bf7dec9.pyc
cpython-311-c8f0225022e8,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XDECREF|tupledealloc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",10,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.57402d16d933.STACK.19099a11c5.CODE.1.ADDR.1ffffffff.INSTR.mov____0x0(%r13),%r14.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-c8f0225022e8.pyc
cpython-311-cb5782851995,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|??|free|_PyMem_RawFree|PyObject_Free|PyDict_Clear|_PyUnicode_ClearInterned|finalize_interp_types|finalize_interp_clear|Py_FinalizeEx|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5953f155eb62.STACK.1870693832.CODE.128.ADDR.0.INSTR.mov____0xa8(%rax),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-cb5782851995.pyc
cpython-311-d3e8f4abd503,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5578ed883062.STACK.daeba6b1e.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r14.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d3e8f4abd503.pyc
cpython-311-d60fc3bba62b,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash|PyObject_Hash|tuplehash",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.721a65bdd71f.STACK.fdcd8d656.CODE.128.ADDR.0.INSTR.cmp____(%rdi,%rax,1),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d60fc3bba62b.pyc
cpython-311-d7ef0f86f491,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_IS_GC|visit_decref|_PyFrame_Traverse|frame_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5f4b7f2b531f.STACK.18edf4fdaf.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d7ef0f86f491.pyc
cpython-311-d84049333b64,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",33,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.590ad5c2d838.STACK.188e674c7e.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d84049333b64.pyc
cpython-311-d906218175c2,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",3,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.571bd77d1161.STACK.d30d1ce2b.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d906218175c2.pyc
cpython-311-d998ecef0da5,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",7,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.55628e19dd49.STACK.cb7e6d543.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d998ecef0da5.pyc
cpython-311-d9b0ec3f5407,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|_PyObject_CallNoArgs|calliter_iternext|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5605c32f21e6.STACK.1b003b34e8.CODE.1.ADDR.0.INSTR.mov____0x0(%r13),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-d9b0ec3f5407.pyc
cpython-311-de13f63d4a69,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:listiter_next|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5fd5a965cbb0.STACK.ecdbd3670.CODE.1.ADDR.0.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-de13f63d4a69.pyc
cpython-311-de146f7549ab,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:visit_decref|list_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.758d039889fc.STACK.ecb513be3.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-de146f7549ab.pyc
cpython-311-e5db341b3864,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Hash|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",5,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5b5b8ec0d9ee.STACK.cc3c6db62.CODE.1.ADDR.26b016401dd.INSTR.mov____0x78(%r15),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-e5db341b3864.pyc
cpython-311-e6716043d9b1,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",79,data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.29.STACK.183a0de0bd.CODE.1.ADDR.29.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-e6716043d9b1.pyc
cpython-311-e763a2c86fa7,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:visit_decref|func_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|gc_collect_generations|_PyObject_GC_Link|_PyType_AllocNoTrack|PyType_GenericAlloc|type_new_alloc|type_new_init|type_new_impl|type_new|type_call|_PyObject_MakeTpCall",6,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5ad81da6531b.STACK.190be21d72.CODE.1.ADDR.200000007.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-e763a2c86fa7.pyc
cpython-311-e788feba5ef2,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyUnicode_JoinArray|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5ad69f094573.STACK.c85126021.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-e788feba5ef2.pyc
cpython-311-e8befefd0ddb,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56435110a55f.STACK.c5c836196.CODE.1.ADDR.a.INSTR.addq___$0x1,(%r12).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-e8befefd0ddb.pyc
cpython-311-eb5098221d22,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|free|_PyMem_RawFree|PyObject_Free|PyObject_GC_Del|set_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|_PyFrame_Clear|gen_send_ex2|gen_iternext",12,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.7038320909fc.STACK.e4b0bb1be.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-eb5098221d22.pyc
cpython-311-ec10e80c74ee,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|builtin_all|cfunction_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.59d83c2328fb.STACK.cf3fea1e3.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-ec10e80c74ee.pyc
cpython-311-edf710a1cafb,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",15,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.624c21b6ca88.STACK.19b05b8cde.CODE.128.ADDR.0.INSTR.movzbl_(%r12,%r14,1),%ebx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-edf710a1cafb.pyc
cpython-311-f2a6601a913d,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|object_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|code_dealloc|_Py_Dealloc|Py_DECREF|func_dealloc|_Py_Dealloc",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.76c772a299fc.STACK.f5756095e.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-f2a6601a913d.pyc
cpython-311-f4ffcfa646c0,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyAsyncGenValueWrapperNew|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.58f10b4bb5ea.STACK.19fe018189.CODE.1.ADDR.1ffffffff.INSTR.addq___$0x1,(%r14).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-f4ffcfa646c0.pyc
cpython-311-f5b1847d453a,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:binary_op1|binary_iop1|PyNumber_InPlaceAdd|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.6525a875fa88.STACK.d75f36436.CODE.1.ADDR.3eb7.INSTR.movzbl_(%r12,%r14,1),%ebx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-f5b1847d453a.pyc
cpython-311-f77a5d0f388f,cpython-311,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:18e629a3a7,8,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5789133f831f.STACK.18e629a3a7.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-f77a5d0f388f.pyc
cpython-311-fe1f9c5aa0ba,cpython-311,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1932c19c4e,1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5ee6ab404dac.STACK.1932c19c4e.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r14.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-fe1f9c5aa0ba.pyc
